id,release_date,movie,production_budget,domestic_gross,worldwide_gross,worldwide_roi,roi_category,movie_year,tconst,primary_title,original_title,start_year,runtime_minutes,genres
47,"Jun 13, 2014",The Rover,8500000,1109199,3180252,37.41472941176471,low,The Rover (2014),tt2345737,The Rover,The Rover,2014.0,103.0,"Action,Crime,Drama"
25,"Nov 13, 2015",Heist,8900000,50136,3324131,37.34978651685393,low,Heist (2015),tt3276924,Heist,Heist,2015.0,93.0,"Action,Crime,Thriller"
25,"Nov 13, 2015",Heist,8900000,50136,3324131,37.34978651685393,low,Heist (2015),tt5112932,Heist,Heist,2015.0,47.0,Action
17,"Mar 22, 2013",On the Road,25000000,720828,9313302,37.253208,low,On the Road (2013),tt3872966,On the Road,On the Road,2013.0,87.0,Documentary
97,"Mar 15, 2019",Captive State,25000000,5958315,8993300,35.9732,low,Captive State (2019),tt5968394,Captive State,Captive State,2019.0,109.0,"Sci-Fi,Thriller"
81,"Oct 26, 2018",Suspiria,20000000,2483472,7034615,35.173075,low,Suspiria (2018),tt1034415,Suspiria,Suspiria,2018.0,152.0,"Fantasy,Horror,Mystery"
25,"Sep 16, 2011",Restless,8000000,163753,2772511,34.6563875,low,Restless (2011),tt1498569,Restless,Restless,2011.0,91.0,"Drama,Romance"
82,"Sep 21, 2018",The Sisters Brothers,38000000,3143056,13143056,34.58698947368421,low,The Sisters Brothers (2018),tt4971344,The Sisters Brothers,Les frères Sisters,2018.0,122.0,"Adventure,Comedy,Crime"
47,"Apr 22, 2016",A Hologram for the King,35000000,4212494,11846010,33.84574285714286,low,A Hologram for the King (2016),tt2980210,A Hologram for the King,A Hologram for the King,2016.0,98.0,"Comedy,Drama,Romance"
88,"Aug 31, 2018",Kin,30000000,5718096,10096821,33.65607,low,Kin (2018),tt6017942,Kin,Kin,2018.0,102.0,"Action,Drama,Sci-Fi"
17,"Dec 25, 2016",Live by Night,65000000,10378555,21774432,33.499126153846156,low,Live by Night (2016),tt2361317,Live by Night,Live by Night,2016.0,129.0,"Action,Crime,Drama"
37,"Oct 5, 2012",The Paperboy,12500000,677200,4027663,32.221303999999996,low,The Paperboy (2012),tt1496422,The Paperboy,The Paperboy,2012.0,107.0,"Crime,Drama,Mystery"
74,"Nov 14, 2014",Rosewater,10000000,3128941,3185717,31.85717,low,Rosewater (2014),tt2752688,Rosewater,Rosewater,2014.0,103.0,"Biography,Drama"
44,"Sep 24, 2010",The Virginity Hit,2000000,636706,636706,31.8353,low,The Virginity Hit (2010),tt1695994,The Virginity Hit,The Virginity Hit,2010.0,86.0,Comedy
23,"Jul 29, 2011",The Devil's Double,19100000,1361512,5965646,31.233748691099482,low,The Devil's Double (2011),tt1270262,The Devil's Double,The Devil's Double,2011.0,109.0,"Biography,Drama,Thriller"
44,"Dec 8, 2017",Just Getting Started,22000000,6069605,6756412,30.71096363636364,low,Just Getting Started (2017),tt5721088,Just Getting Started,Just Getting Started,2017.0,91.0,"Action,Comedy"
22,"Aug 6, 2010",Flipped,14000000,1755212,4289993,30.642807142857148,low,Flipped (2010),tt0817177,Flipped,Flipped,2010.0,90.0,"Comedy,Drama,Romance"
49,"Sep 28, 2012",Won't Back Down,19000000,5310554,5745503,30.23948947368421,low,Won't Back Down (2012),tt1870529,Won't Back Down,Won't Back Down,2012.0,121.0,Drama
90,"Sep 22, 2017",Stronger,30000000,4211129,8786752,29.28917333333333,low,Stronger (2017),tt3881784,Stronger,Stronger,2017.0,119.0,"Biography,Drama"
90,"Sep 22, 2017",Stronger,30000000,4211129,8786752,29.28917333333333,low,Stronger (2017),tt5738152,Stronger,Stronger,2017.0,125.0,Drama
22,"Aug 23, 2013",The Frozen Ground,19200000,0,5617460,29.25760416666667,low,The Frozen Ground (2013),tt2005374,The Frozen Ground,The Frozen Ground,2013.0,105.0,"Crime,Drama,Mystery"
18,"Dec 21, 2018",Welcome to Marwen,45000000,10763520,12874922,28.61093777777777,low,Welcome to Marwen (2018),tt3289724,Welcome to Marwen,Welcome to Marwen,2018.0,116.0,"Biography,Comedy,Drama"
47,"Jan 16, 2015",Blackhat,70000000,8005980,19665004,28.09286285714286,low,Blackhat (2015),tt2717822,Blackhat,Blackhat,2015.0,133.0,"Action,Crime,Thriller"
33,"Feb 6, 2014",The Interview,44000000,6105175,12342632,28.051436363636366,low,The Interview (2014),tt2788710,The Interview,The Interview,2014.0,112.0,Comedy
83,"Dec 7, 2012",Deadfall,6000000,66351,1673635,27.89391666666667,low,Deadfall (2012),tt1667310,Deadfall,Deadfall,2012.0,95.0,"Crime,Drama,Thriller"
33,"May 6, 2011",Hobo with a Shotgun,3000000,703372,834953,27.83176666666667,low,Hobo with a Shotgun (2011),tt1640459,Hobo with a Shotgun,Hobo with a Shotgun,2011.0,86.0,"Action,Comedy,Horror"
11,"Jun 18, 2010",The Killer Inside Me,13000000,217277,3617277,27.825207692307693,low,The Killer Inside Me (2010),tt0954947,The Killer Inside Me,The Killer Inside Me,2010.0,109.0,"Crime,Drama,Horror"
45,"Nov 15, 2013",The Christmas Candle,7000000,1632000,1933829,27.62612857142857,low,The Christmas Candle (2013),tt2739338,The Christmas Candle,The Christmas Candle,2013.0,100.0,"Drama,Family"
8,"Sep 1, 2017",Tulip Fever,25000000,2455635,6792768,27.171072,low,Tulip Fever (2017),tt0491203,Tulip Fever,Tulip Fever,2017.0,105.0,"Drama,History,Romance"
46,"Oct 7, 2011",Blackthorn,4500000,200558,1217307,27.05126666666667,low,Blackthorn (2011),tt1629705,Blackthorn,Blackthorn,2011.0,102.0,"Action,Adventure,Western"
50,"Jun 1, 2018",Action Point,19000000,5059608,5103675,26.86144736842105,low,Action Point (2018),tt6495770,Action Point,Action Point,2018.0,85.0,Comedy
100,"Oct 11, 2013",Escape from Tomorrow,650000,171962,171962,26.455692307692303,low,Escape from Tomorrow (2013),tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013.0,90.0,"Drama,Fantasy,Horror"
94,"Mar 11, 2011",Mars Needs Moms,150000000,21392758,39549758,26.366505333333336,low,Mars Needs Moms (2011),tt1305591,Mars Needs Moms,Mars Needs Moms,2011.0,88.0,"Adventure,Animation,Family"
34,"May 8, 2015",The D Train,3000000,669688,772366,25.74553333333333,low,The D Train (2015),tt2690138,The D Train,The D Train,2015.0,101.0,"Comedy,Drama"
13,"Dec 2, 2016",Believe,3500000,890303,890303,25.43722857142857,low,Believe (2016),tt4700756,Believe,Believe,2016.0,119.0,Drama
78,"Sep 9, 2011",Bucky Larson: Born to Be a Star,10000000,2529395,2529395,25.29395,low,Bucky Larson: Born to Be a Star (2011),tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011.0,97.0,Comedy
8,"Apr 24, 2015",Brotherly Love,1900000,478595,478595,25.18921052631579,low,Brotherly Love (2015),tt3262990,Brotherly Love,Brotherly Love,2015.0,89.0,Drama
8,"Apr 24, 2015",Brotherly Love,1900000,478595,478595,25.18921052631579,low,Brotherly Love (2015),tt3787742,Brotherly Love,Brotherly Love,2015.0,57.0,Horror
74,"Aug 26, 2016",Hands of Stone,20000000,4712792,5031975,25.159875,low,Hands of Stone (2016),tt1781827,Hands of Stone,Hands of Stone,2016.0,111.0,"Action,Biography,Drama"
84,"Aug 2, 2013",The Canyons,250000,59671,62375,24.95,low,The Canyons (2013),tt2292959,The Canyons,The Canyons,2013.0,99.0,"Drama,Thriller"
51,"Oct 2, 2015",Freeheld,7000000,546201,1732228,24.746114285714285,low,Freeheld (2015),tt1658801,Freeheld,Freeheld,2015.0,103.0,"Biography,Drama,Romance"
52,"Nov 18, 2011",Another Happy Day,4000000,9120,978527,24.463175,low,Another Happy Day (2011),tt1719071,Another Happy Day,Another Happy Day,2011.0,119.0,"Comedy,Drama"
79,"May 6, 2011",The Beaver,21000000,970816,5046038,24.028752380952376,low,The Beaver (2011),tt1321860,The Beaver,The Beaver,2011.0,91.0,Drama
71,"Sep 14, 2018",Mandy,6000000,1214525,1427656,23.794266666666665,low,Mandy (2018),tt6998518,Mandy,Mandy,2018.0,121.0,"Action,Fantasy,Horror"
77,"Oct 23, 2015",Bone Tomahawk,2000000,0,475846,23.7923,low,Bone Tomahawk (2015),tt2494362,Bone Tomahawk,Bone Tomahawk,2015.0,132.0,"Adventure,Drama,Horror"
50,"Oct 18, 2013",The Fifth Estate,26000000,3254172,6154172,23.669892307692308,low,The Fifth Estate (2013),tt1837703,The Fifth Estate,The Fifth Estate,2013.0,128.0,"Biography,Drama,Thriller"
40,"Jun 18, 2010",Jonah Hex,47000000,10547117,11022696,23.45254468085107,low,Jonah Hex (2010),tt1075747,Jonah Hex,Jonah Hex,2010.0,81.0,"Action,Drama,Fantasy"
30,"Sep 9, 2016",The Disappointments Room,15000000,2423467,3503761,23.35840666666667,low,The Disappointments Room (2016),tt2364897,The Disappointments Room,The Disappointments Room,2016.0,85.0,"Drama,Horror,Thriller"
47,"May 8, 2015",Maggie,4500000,187112,1027760,22.839111111111112,low,Maggie (2015),tt1881002,Maggie,Maggie,2015.0,95.0,"Drama,Horror"
79,"Nov 24, 2010",The Nutcracker in 3D,90000000,195459,20466016,22.740017777777773,low,The Nutcracker in 3D (2010),tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010.0,110.0,"Action,Family,Fantasy"
28,"Oct 23, 2015",Rock the Kasbah,15000000,3020665,3386153,22.57435333333333,low,Rock the Kasbah (2015),tt3164256,Rock the Kasbah,Rock the Kasbah,2015.0,106.0,"Comedy,Music,War"
4,"Aug 26, 2016",Greater,9000000,2000093,2000093,22.223255555555554,low,Greater (2016),tt2950418,Greater,Greater,2016.0,130.0,"Biography,Family,Sport"
31,"Mar 1, 2013",The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632,21.98528,low,The Lost Medallion: The Adventures of Billy Stone (2013),tt1390539,The Lost Medallion: The Adventures of Billy Stone,The Lost Medallion: The Adventures of Billy Stone,2013.0,97.0,"Adventure,Family,Fantasy"
62,"Dec 31, 2013",Speak No Evil,150000,0,32927,21.95133333333333,low,Speak No Evil (2013),tt2503358,Speak No Evil,Speak No Evil,2013.0,74.0,Horror
64,"Aug 16, 2013",Ain't Them Bodies Saints,5000000,391611,1075009,21.50018,low,Ain't Them Bodies Saints (2013),tt2388637,Ain't Them Bodies Saints,Ain't Them Bodies Saints,2013.0,96.0,"Crime,Drama,Romance"
15,"Feb 5, 2016",Misconduct,11000000,0,2352511,21.38646363636364,low,Misconduct (2016),tt3658772,Misconduct,Misconduct,2016.0,106.0,"Crime,Drama,Mystery"
25,"Jul 8, 2011",Ironclad,25000000,0,5297411,21.189644,low,Ironclad (2011),tt1233301,Ironclad,Ironclad,2011.0,121.0,"Action,Adventure,Drama"
26,"May 10, 2019",The Professor and the Madman,25000000,0,5227233,20.908932,low,The Professor and the Madman (2019),tt5932728,The Professor and the Madman,The Professor and the Madman,2019.0,124.0,"Biography,Drama,Mystery"
65,"Dec 3, 2010",The Warrior's Way,42000000,5666340,8514325,20.272202380952386,low,The Warrior's Way (2010),tt1032751,The Warrior's Way,The Warrior's Way,2010.0,100.0,"Action,Fantasy,Western"
90,"Jun 19, 2014",The Past is a Grotesque Animal,100000,20056,20056,20.056,low,The Past is a Grotesque Animal (2014),tt3072636,The Past is a Grotesque Animal,The Past is a Grotesque Animal,2014.0,77.0,"Biography,Documentary,Music"
84,"Jun 24, 2011",A Better Life,10000000,1759252,1884251,18.84251,low,A Better Life (2011),tt1554091,A Better Life,A Better Life,2011.0,98.0,"Drama,Romance"
84,"Jun 24, 2011",A Better Life,10000000,1759252,1884251,18.84251,low,A Better Life (2011),tt2027265,A Better Life,Une vie meilleure,2011.0,110.0,Drama
74,"Oct 14, 2011",The Big Year,41000000,7204138,7684524,18.742741463414628,low,The Big Year (2011),tt1053810,The Big Year,The Big Year,2011.0,100.0,Comedy
97,"Nov 13, 2015",By the Sea,20000000,538460,3727746,18.63873,low,By the Sea (2015),tt3707106,By the Sea,By the Sea,2015.0,122.0,"Drama,Romance"
50,"Oct 8, 2010",Stone,22000000,1810078,4065020,18.47736363636364,low,Stone (2010),tt1423995,Stone,Stone,2010.0,105.0,"Drama,Thriller"
32,"Dec 17, 2010",Casino Jack,12500000,2039869,2272186,18.177488,low,Casino Jack (2010),tt1194417,Casino Jack,Casino Jack,2010.0,108.0,"Biography,Comedy,Crime"
60,"Sep 12, 2014",Atlas Shrugged: Who Is John Galt?,5000000,851690,851690,17.0338,low,Atlas Shrugged: Who Is John Galt? (2014),tt2800038,Atlas Shrugged: Who Is John Galt?,Atlas Shrugged: Part III,2014.0,99.0,"Drama,Mystery,Sci-Fi"
20,"Jul 31, 2015",Counting,50000,8374,8374,16.747999999999998,low,Counting (2015),tt4462082,Counting,Counting,2015.0,111.0,Documentary
36,"Oct 8, 2010",It's a Wonderful Afterlife,10000000,0,1642939,16.429389999999998,low,It's a Wonderful Afterlife (2010),tt1319716,It's a Wonderful Afterlife,It's a Wonderful Afterlife,2010.0,100.0,"Comedy,Drama,Fantasy"
100,"Oct 4, 2013",Parkland,10000000,641439,1616353,16.163529999999998,low,Parkland (2013),tt2345112,Parkland,Parkland,2013.0,93.0,"Drama,History,Mystery"
2,"Apr 17, 2015",Child 44,50000000,1224330,8004221,16.008442000000002,low,Child 44 (2015),tt1014763,Child 44,Child 44,2015.0,137.0,"Crime,Drama,History"
7,"Oct 17, 2014",Housebound,1500000,0,236863,15.790866666666664,low,Housebound (2014),tt3504048,Housebound,Housebound,2014.0,107.0,"Comedy,Horror,Mystery"
13,"Jul 26, 2013",Stranded,1900000,0,285593,15.031210526315787,low,Stranded (2013),tt2268573,Stranded,Stranded,2013.0,84.0,"Horror,Sci-Fi"
6,"Apr 13, 2018",Sgt. Stubby: An American Hero,25000000,3054285,3645957,14.583828,low,Sgt. Stubby: An American Hero (2018),tt5314190,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,2018.0,84.0,"Adventure,Animation,Family"
5,"Jan 30, 2015",Wild Card,30000000,3200,4315789,14.385963333333333,low,Wild Card (2015),tt2231253,Wild Card,Wild Card,2015.0,92.0,"Action,Crime,Drama"
39,"Dec 9, 2016",The Bounce Back,3000000,321910,421404,14.0468,low,The Bounce Back (2016),tt3253232,The Bounce Back,The Bounce Back,2016.0,104.0,"Comedy,Romance"
45,"Jan 27, 2017",Emily,27000,3547,3547,13.137037037037034,low,Emily (2017),tt4393036,Emily,Emily,2017.0,83.0,Drama
99,"Sep 23, 2011",Machine Gun Preacher,30000000,538690,3721988,12.406626666666664,low,Machine Gun Preacher (2011),tt1586752,Machine Gun Preacher,Machine Gun Preacher,2011.0,129.0,"Action,Biography,Crime"
6,"Dec 31, 2011",Absentia,70000,0,8555,12.221428571428573,low,Absentia (2011),tt1610996,Absentia,Absentia,2011.0,87.0,"Drama,Horror,Mystery"
6,"Dec 31, 2011",Absentia,70000,0,8555,12.221428571428573,low,Absentia (2011),tt7501544,Absentia,Absentia,2011.0,60.0,Sci-Fi
100,"Oct 25, 2013",The Square,1500000,124244,176262,11.7508,low,The Square (2013),tt2486682,The Square,Al midan,2013.0,108.0,"Documentary,Drama,History"
100,"Oct 25, 2013",The Square,1500000,124244,176262,11.7508,low,The Square (2013),tt3753108,The Square,A tér,2013.0,52.0,Documentary
78,"Apr 21, 2017",The Promise,90000000,8224288,10551417,11.723796666666667,low,The Promise (2017),tt7232438,The Promise,Puen Tee Raluek,2017.0,114.0,"Drama,Horror,Thriller"
82,"Dec 31, 2013",Zulu,16000000,0,1844228,11.526425,low,Zulu (2013),tt2249221,Zulu,Zulu,2013.0,110.0,"Crime,Drama,Thriller"
78,"Oct 17, 2014",Rudderless,5000000,56001,567219,11.344380000000001,low,Rudderless (2014),tt1798243,Rudderless,Rudderless,2014.0,105.0,"Comedy,Drama,Music"
85,"Nov 13, 2015",My All-American,20000000,2246000,2246000,11.23,low,My All-American (2015),tt3719896,My All-American,My All-American,2015.0,118.0,"Biography,Drama,Sport"
21,"May 6, 2011",There Be Dragons,36000000,1069334,4020990,11.169416666666667,low,There Be Dragons (2011),tt1316616,There Be Dragons,There Be Dragons,2011.0,122.0,"Biography,Drama,War"
38,"Sep 9, 2011",Creature,3000000,331000,331000,11.033333333333333,low,Creature (2011),tt1686018,Creature,Creature,2011.0,93.0,Horror
93,"Mar 21, 2014",50 to 1,10000000,1069454,1069454,10.69454,low,50 to 1 (2014),tt1777595,50 to 1,50 to 1,2014.0,110.0,Drama
92,"Oct 17, 2014",Camp X-Ray,1000000,9837,101053,10.1053,low,Camp X-Ray (2014),tt2994190,Camp X-Ray,Camp X-Ray,2014.0,117.0,"Drama,War"
34,"Apr 20, 2012",Darling Companion,12000000,793352,1200346,10.002883333333333,low,Darling Companion (2012),tt1730687,Darling Companion,Darling Companion,2012.0,103.0,"Comedy,Drama,Romance"
32,"Mar 11, 2011",Kill the Irishman,12000000,1188194,1188194,9.901616666666667,low,Kill the Irishman (2011),tt1416801,Kill the Irishman,Kill the Irishman,2011.0,106.0,"Biography,Crime,Drama"
81,"Jun 1, 2012",Hardflip,1000000,96734,96734,9.6734,low,Hardflip (2012),tt1907639,Hardflip,Hardflip,2012.0,112.0,"Action,Drama"
11,"Jul 16, 2010",Standing Ovation,5600000,531806,531806,9.496535714285717,low,Standing Ovation (2010),tt1303803,Standing Ovation,Standing Ovation,2010.0,105.0,Musical
30,"Apr 11, 2014",Joe,4000000,373375,373375,9.334375,low,Joe (2014),tt3614128,Joe,Joe,2014.0,5.0,"Biography,Documentary"
32,"Feb 11, 2011",Raymond Did It,40000,3632,3632,9.08,low,Raymond Did It (2011),tt1716760,Raymond Did It,Raymond Did It,2011.0,83.0,Horror
11,"May 29, 2015",Survivor,20000000,0,1703281,8.516405,low,Survivor (2015),tt3247714,Survivor,Survivor,2015.0,96.0,"Action,Crime,Thriller"
51,"Nov 4, 2011",The Son of No One,15000000,30680,1148578,7.657186666666667,low,The Son of No One (2011),tt1535612,The Son of No One,The Son of No One,2011.0,90.0,"Action,Crime,Drama"
2,"Mar 6, 2015",Road Hard,1500000,113169,113169,7.5446,low,Road Hard (2015),tt3110770,Road Hard,Road Hard,2015.0,98.0,Comedy
89,"Jun 6, 2014",Test,250000,18823,18823,7.529199999999999,low,Test (2014),tt4131188,Test,Ispytanie,2014.0,96.0,Drama
73,"Oct 21, 2011",Cargo,4200000,0,313230,7.457857142857143,low,Cargo (2011),tt1507261,Cargo,Cargo,2011.0,85.0,Drama
44,"Mar 2, 2012",Tim and Eric's Billion Dollar Movie,3000000,201436,223652,7.455066666666667,low,Tim and Eric's Billion Dollar Movie (2012),tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012.0,93.0,Comedy
53,"Jul 30, 2010",The Extra Man,7000000,453377,492108,7.030114285714285,low,The Extra Man (2010),tt1361313,The Extra Man,The Extra Man,2010.0,108.0,Comedy
43,"Mar 1, 2013",Phantom,18000000,1034589,1199510,6.663944444444446,low,Phantom (2013),tt1922685,Phantom,Phantom,2013.0,98.0,"Drama,History,Thriller"
43,"Mar 1, 2013",Phantom,18000000,1034589,1199510,6.663944444444446,low,Phantom (2013),tt3088580,Phantom,Phantom,2013.0,76.0,Drama
8,"Jul 20, 2018",Teefa in Trouble,1500000,0,98806,6.587066666666666,low,Teefa in Trouble (2018),tt8043306,Teefa in Trouble,Teefa in Trouble,2018.0,155.0,"Action,Comedy,Crime"
35,"Jun 7, 2019",Late Night,4000000,246305,246305,6.157625,low,Late Night (2019),tt6107548,Late Night,Late Night,2019.0,102.0,"Comedy,Drama"
80,"Oct 1, 2010",Freakonomics,2900000,101270,172867,5.960931034482759,low,Freakonomics (2010),tt1152822,Freakonomics,Freakonomics,2010.0,93.0,Documentary
39,"Sep 26, 2014",Plastic,10000000,0,575371,5.75371,low,Plastic (2014),tt2556874,Plastic,Plastic,2014.0,102.0,"Action,Comedy,Crime"
67,"Nov 20, 2015",Criminal Activities,7000000,0,386744,5.524914285714287,low,Criminal Activities (2015),tt3687310,Criminal Activities,Criminal Activities,2015.0,94.0,"Crime,Drama,Thriller"
24,"Oct 26, 2018",London Fields,8000000,252676,433732,5.42165,low,London Fields (2018),tt1273221,London Fields,London Fields,2018.0,118.0,"Crime,Mystery,Thriller"
19,"Jan 8, 2016",The Masked Saint,3500000,182695,182695,5.219857142857141,low,The Masked Saint (2016),tt3103166,The Masked Saint,The Masked Saint,2016.0,105.0,"Action,Biography,Crime"
49,"Apr 30, 2010",Gunless,9900000,458054,458054,4.626808080808081,low,Gunless (2010),tt1376195,Gunless,Gunless,2010.0,89.0,"Action,Comedy,Drama"
69,"Sep 19, 2014",Not Cool,800000,35688,35688,4.4609999999999985,low,Not Cool (2014),tt3569356,Not Cool,Not Cool,2014.0,93.0,"Comedy,Drama,Romance"
27,"Sep 30, 2011",Margaret,14000000,47185,623292,4.4520857142857135,low,Margaret (2011),tt0466893,Margaret,Margaret,2011.0,150.0,Drama
96,"Dec 3, 2010",All Good Things,20000000,582024,873617,4.368085,low,All Good Things (2010),tt1175709,All Good Things,All Good Things,2010.0,101.0,"Crime,Drama,Mystery"
40,"Nov 11, 2016",USS Indianapolis: Men of Courage,40000000,0,1663785,4.1594625,low,USS Indianapolis: Men of Courage (2016),tt2032572,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,2016.0,128.0,"Action,Drama,History"
38,"Jun 18, 2010",8: The Mormon Proposition,2500000,100280,100280,4.0112000000000005,low,8: The Mormon Proposition (2010),tt1484522,8: The Mormon Proposition,8: The Mormon Proposition,2010.0,80.0,Documentary
94,"Aug 6, 2010",Middle Men,20000000,754301,754301,3.7715050000000003,low,Middle Men (2010),tt1664697,Middle Men,Middle Men,2010.0,82.0,"Action,Comedy,Crime"
57,"Sep 19, 2014",Pump,2000000,72277,72277,3.61385,low,Pump (2014),tt2630916,Pump,Pump!,2014.0,88.0,Documentary
12,"Oct 29, 2010",Welcome to the Rileys,10000000,152857,355919,3.55919,low,Welcome to the Rileys (2010),tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010.0,110.0,Drama
100,"Jul 11, 2014",As It Is in Heaven,450000,13486,13486,2.996888888888889,low,As It Is in Heaven (2014),tt2176228,As It Is in Heaven,As It Is in Heaven,2014.0,86.0,Drama
80,"Feb 24, 2017",Bitter Harvest,21000000,557241,606162,2.8864857142857145,low,Bitter Harvest (2017),tt3182620,Bitter Harvest,Bitter Harvest,2017.0,103.0,"Drama,Romance,War"
71,"Aug 7, 2015",Cop Car,5000000,134552,143658,2.87316,low,Cop Car (2015),tt3813310,Cop Car,Cop Car,2015.0,88.0,"Crime,Thriller"
42,"Jun 14, 2019",Men in Black: International,110000000,3100000,3100000,2.8181818181818183,low,Men in Black: International (2019),tt2283336,Men in Black: International,Men in Black: International,2019.0,115.0,"Action,Adventure,Comedy"
58,"Jun 27, 2014",They Came Together,3000000,0,82780,2.7593333333333336,low,They Came Together (2014),tt2398249,They Came Together,They Came Together,2014.0,83.0,"Comedy,Romance"
63,"Sep 5, 2014",Frontera,2300000,59696,59696,2.595478260869565,low,Frontera (2014),tt2510028,Frontera,Frontera,2014.0,103.0,"Drama,Thriller,Western"
32,"Dec 26, 2014",Barbecue,10000000,388,247565,2.47565,low,Barbecue (2014),tt3202120,Barbecue,Barbecue,2014.0,98.0,Comedy
25,"Dec 6, 2013",The Last Days on Mars,10600000,24084,261364,2.4656981132075466,low,The Last Days on Mars (2013),tt1709143,The Last Days on Mars,The Last Days on Mars,2013.0,98.0,"Adventure,Horror,Sci-Fi"
12,"Nov 18, 2016",The History of Love,20000000,0,476624,2.38312,low,The History of Love (2016),tt0443533,The History of Love,The History of Love,2016.0,134.0,"Drama,Romance,War"
54,"Oct 14, 2011",Trespass,35000000,16816,786532,2.2472342857142857,low,Trespass (2011),tt1674784,Trespass,Trespass,2011.0,91.0,"Crime,Drama,Thriller"
24,"Nov 7, 2014",Elsa & Fred,10000000,67657,197901,1.97901,low,Elsa & Fred (2014),tt2113659,Elsa & Fred,Elsa & Fred,2014.0,93.0,"Comedy,Drama,Romance"
33,"Mar 14, 2014",The Word,200000,3648,3648,1.824,low,The Word (2014),tt3509804,The Word,Obietnica,2014.0,97.0,"Drama,Thriller"
1,"Dec 31, 2015",Karachi se Lahore,1000000,0,17721,1.7721,low,Karachi se Lahore (2015),tt4590482,Karachi se Lahore,Karachi se Lahore,2015.0,143.0,"Adventure,Comedy,Family"
11,"May 3, 2013","Cinco de Mayo, La Batalla",10000000,173472,173472,1.73472,low,"Cinco de Mayo, La Batalla (2013)",tt2553908,"Cinco de Mayo, La Batalla",Cinco de Mayo: La batalla,2013.0,125.0,"Drama,History,War"
50,"Apr 15, 2016",I Am Wrath,18000000,0,309608,1.7200444444444445,low,I Am Wrath (2016),tt3212232,I Am Wrath,I Am Wrath,2016.0,92.0,"Action,Crime,Drama"
27,"Jul 10, 2015",Strangerland,10000000,17472,161097,1.61097,low,Strangerland (2015),tt2325977,Strangerland,Strangerland,2015.0,112.0,"Drama,Mystery,Thriller"
59,"May 21, 2013",Open Road,3000000,0,47469,1.5823,low,Open Road (2013),tt1922679,Open Road,Open Road,2013.0,85.0,"Action,Drama,Thriller"
23,"Dec 31, 2015",Julija in alfa Romeo,560000,0,8462,1.5110714285714286,low,Julija in alfa Romeo (2015),tt4374230,Julija in alfa Romeo,Julija in alfa Romeo,2015.0,83.0,Comedy
13,"Sep 9, 2016",Kicks,10000000,150191,150191,1.50191,low,Kicks (2016),tt4254584,Kicks,Kicks,2016.0,80.0,"Adventure,Drama"
85,"Dec 5, 2014",Dying of the Light,5000000,0,74639,1.49278,low,Dying of the Light (2014),tt1274586,Dying of the Light,Dying of the Light,2014.0,94.0,"Drama,Thriller"
73,"Sep 13, 2013",Plush,2000000,3080,28864,1.4432,low,Plush (2013),tt2226519,Plush,Plush,2013.0,99.0,"Drama,Music,Thriller"
1,"Dec 10, 2010",The Tempest,20000000,277943,277943,1.389715,low,The Tempest (2010),tt1274300,The Tempest,The Tempest,2010.0,110.0,"Comedy,Drama,Fantasy"
1,"Dec 10, 2010",The Tempest,20000000,277943,277943,1.389715,low,The Tempest (2010),tt1683003,The Tempest,The Tempest,2010.0,131.0,Drama
51,"Apr 18, 2014",13 Sins,4000000,9134,47552,1.1888,low,13 Sins (2014),tt2059171,13 Sins,13 Sins,2014.0,93.0,"Horror,Thriller"
57,"Mar 28, 2014",Locker 13,300000,3496,3496,1.165333333333333,low,Locker 13 (2014),tt1241226,Locker 13,Locker 13,2014.0,90.0,Thriller
